cluster_id,cluster_size,term,count_in_cluster,count_in_background,pvalue,pvalue_adjusted,odds_ratio
136,4,KW:Voltage-gated sodium channel impairing toxin,4,908,0.0011535434519746445,0.0029992129751340757,9.39074200136147
137,4,LINEAGE:Conoidea > Terebridae > Terebra,4,30,2.507995693782165e-10,2.006396555025732e-09,534.8942307692307
137,4,KW:Cleavage on pair of basic residues,3,884,0.0029315126792293328,0.011726050716917331,11.392322773707564
138,4,LINEAGE:Conoidea > Turridae > Iotyrris,2,22,2.339222526022288e-05,0.00021053002734200594,327.2470588235294
138,4,GO:GO:0099106||F:ion channel regulator activity,4,767,0.00011053834518404814,0.0004974225533282167,18.106323722149412
138,4,KW:Ion channel impairing toxin,4,2896,0.013883016387627954,0.04164904916288387,4.684993084370678
138,4,KW:Neurotoxin,4,3276,0.020854465799484738,0.04692254804884066,4.126375305623472
139,4,GO:GO:0001558||P:regulation of cell growth,2,2,1.7446696074751355e-07,5.815565358250452e-07,inf
139,4,KW:Immunoglobulin domain,2,2,1.7446696074751355e-07,5.815565358250452e-07,inf
139,4,GO:GO:0005520||F:insulin-like growth factor binding,2,2,1.7446696074751355e-07,5.815565358250452e-07,inf
139,4,GO:GO:0009966||P:regulation of signal transduction,2,40,0.00013469821499443246,0.00033674553748608114,130.09941520467837
139,4,LINEAGE:Buthoidea > Buthidae > Lychas,2,89,0.0006673962029768901,0.0013347924059537801,56.8
140,4,LINEAGE:Conidae > Conus > Chelyconus,3,28,4.829450717856643e-07,4.946820822319746e-06,234.17894736842106
140,4,GO:GO:0004623||F:phospholipase A2 activity,4,123,6.595761096426327e-07,4.946820822319746e-06,66.71128451380552
140,4,KW:Pyrrolidone carboxylic acid,4,323,2.9843890823698975e-05,0.00014921945411849487,24.841244961934617
140,4,GO:GO:0006644||P:phospholipid metabolic process,4,490,0.0001487697364483038,0.0004532999621346481,16.28071722516167
140,4,GO:GO:0050482||P:arachidonate secretion,4,492,0.00015109998737821602,0.0004532999621346481,16.213700234192036
140,4,KW:Calcium,4,710,0.0006028154118701972,0.0015070385296754927,11.185147713476326
140,4,KW:Hydroxylation,3,391,0.0012684503363480223,0.002718107863602905,15.039609332609876
140,4,KW:Hydrolase,4,1013,0.002219119839147477,0.004160849698401519,7.8048279767804045
141,4,LINEAGE:Scolopendromorpha > Scolopendridae > Scolopendra,4,137,1.404657319212319e-07,6.320957936455436e-07,101.2987012987013
141,4,NAME:Putative neurotoxin 10,2,2,1.0748843280230713e-07,6.320957936455436e-07,inf
142,3,LINEAGE:Ectatomminae > Ectatommini > Ectatomma,3,10,3.7208900614477412e-09,4.0929790675925154e-08,1445.155844155844
142,3,GO:GO:0044218||C:other organism cell membrane,3,429,0.0003691886028302922,0.0008122149262266428,23.657276995305164
142,3,KW:Target cell membrane,3,405,0.00031215545768805184,0.0008122149262266428,25.075079149706017
142,3,KW:Target membrane,3,405,0.00031215545768805184,0.0008122149262266428,25.075079149706017
142,3,KW:Membrane,3,412,0.00032815464240624055,0.0008122149262266428,24.644365414536562
143,3,LINEAGE:Lycosoidea > Oxyopidae > Oxyopes,3,18,9.262583077978354e-08,1.4820132924765366e-06,427.88461538461536
143,3,GO:GO:0042742||P:defense response to bacterium,3,461,0.0015776445593299773,0.003606044707039948,13.957885455156198
143,3,GO:GO:0044218||C:other organism cell membrane,3,429,0.0012849921480427007,0.003606044707039948,15.01069880823402
143,3,KW:Target cell membrane,3,405,0.0010897831838099078,0.003606044707039948,15.910304247990815
143,3,KW:Target membrane,3,405,0.0010897831838099078,0.003606044707039948,15.910304247990815
143,3,KW:Hemolysis,3,455,0.0015198800267558676,0.003606044707039948,14.14393294758339
143,3,KW:Membrane,3,412,0.0011446257011787796,0.003606044707039948,15.63701335339477
143,3,KW:Antibiotic,3,500,0.0019867812842261907,0.0039735625684523814,12.85807150595883
143,3,KW:Antimicrobial,3,597,0.0032731198103529992,0.005818879662849777,10.748931623931623
143,3,KW:Cytolysis,3,658,0.004292741519025321,0.006868386430440514,9.74251321197886
143,3,GO:GO:0031640||P:killing of cells of another organism,3,716,0.005422921258961145,0.007887885467579847,8.945301542776999
144,3,LINEAGE:Scutigeromorpha > Scutigeridae > Thereuopoda,3,8,4.926456352263845e-10,3.4485194465846914e-09,3179.7428571428572
145,3,LINEAGE:Buthoidea > Buthidae > Parabuthus,3,19,4.818180473869193e-08,6.263634616029951e-07,534.9134615384615
145,3,GO:GO:0044562||P:venom-mediated inhibition of voltage-gated potassium channel activity,3,48,8.534855574449965e-07,5.5476561233924766e-06,190.14188034188035
145,3,GO:GO:0019870||F:potassium channel inhibitor activity,3,65,2.145823317412785e-06,9.298567708788735e-06,137.985111662531
145,3,KW:Voltage-gated potassium channel impairing toxin,3,495,0.0008818736131329839,0.0028660892426821973,17.321138211382113
145,3,KW:Potassium channel impairing toxin,3,659,0.001996651099282271,0.005191292858133904,12.971622889305817
146,3,LINEAGE:Formicidae > Myrmicinae > Pogonomyrmex,3,20,1.0011843685447433e-08,7.008290579813203e-08,935.1176470588235
147,3,LINEAGE:Conoidea > Conidae > Californiconus,3,158,1.1072800741701092e-05,9.965520667530984e-05,79.66666666666667
147,3,KW:Knottin,3,1369,0.00588219365247664,0.026469871436144883,8.941272165283879
148,3,LINEAGE:Vespidae > Eumeninae > Eumenes,3,17,1.5400326885617773e-07,3.38807191483591e-06,361.15909090909093
148,3,KW:Immunity,3,96,3.1242864462842994e-05,0.00022911433939418196,54.329423264907135
148,3,KW:Innate immunity,3,87,2.327018239432907e-05,0.00022911433939418196,60.15530303030303
148,3,GO:GO:0045087||P:innate immune response,3,118,5.779821062654752e-05,0.00031789015844601134,43.92727272727273
148,3,GO:GO:0050832||P:defense response to fungus,3,170,0.00017022410584519588,0.0005349900469420442,30.23516603157322
148,3,KW:Fungicide,3,170,0.00017022410584519588,0.0005349900469420442,30.23516603157322
148,3,KW:Repeat,3,154,0.0001272070978398274,0.0005349900469420442,33.443708609271525
148,3,KW:Target cell membrane,3,405,0.0020961460465867983,0.004840456026735385,12.533808231569425
148,3,KW:Target membrane,3,405,0.0020961460465867983,0.004840456026735385,12.533808231569425
148,3,KW:Membrane,3,412,0.00220020728487972,0.004840456026735385,12.31851522560569
148,3,GO:GO:0044218||C:other organism cell membrane,3,429,0.0024661401871696703,0.004932280374339341,11.825117370892018
148,3,GO:GO:0042742||P:defense response to bacterium,3,461,0.0030188583946279923,0.005534573723484653,10.99573243350536
148,3,KW:Antibiotic,3,500,0.0037881045285522497,0.006410638432934576,10.129321382842509
148,3,KW:Antimicrobial,3,597,0.0061853354327497155,0.00971981282289241,8.46778389960208
148,3,KW:Cytolysis,3,658,0.00806700137097668,0.0118316020107658,7.674947952810548
148,3,GO:GO:0031640||P:killing of cells of another organism,3,716,0.010137088957743751,0.013938497316897659,7.0469208211143695
149,3,LINEAGE:Buthoidea > Buthidae > Lychas,3,89,3.7631473103713108e-06,4.515776772445573e-05,114.08720930232558
150,3,LINEAGE:Scorpionoidea > Hemiscorpiidae > Liocheles,2,19,1.5432334570049983e-05,0.00010802634199034988,409.0772058823529
150,3,KW:Amidation,3,1339,0.007871121979554915,0.027548926928442203,7.964313308866139
151,3,LINEAGE:Buthoidea > Buthidae > Lychas,2,89,0.00030862239898107717,0.0030862239898107715,85.21149425287356
152,3,LINEAGE:Scolopendromorpha > Scolopendridae > Scolopendra,3,137,6.508211562471519e-06,5.857390406224367e-05,95.71498277841562
153,3,LINEAGE:Conidae > Conus > Pionoconus,3,128,2.7973963654917248e-05,0.0004755573821335932,56.754893617021274
153,3,KW:Voltage-gated calcium channel impairing toxin,3,260,0.00022759112727003747,0.0019345245817953185,27.571736070866795
153,3,GO:GO:0005246||F:calcium channel regulator activity,3,314,0.00039490582447565753,0.002237799672028726,22.77327769036054
153,3,KW:Calcium channel impairing toxin,3,364,0.0006063692608000269,0.0025770693584001142,19.61024341368539
153,3,GO:GO:0044231||C:host cell presynaptic membrane,2,171,0.0027377197227944116,0.009308247057501,27.391765285996055
153,3,GO:GO:0008200||F:ion channel inhibitor activity,3,997,0.010270667316313955,0.024943049196762462,7.0813819084721095
153,3,KW:Presynaptic neurotoxin,2,318,0.009103471810374734,0.024943049196762462,14.630010548523206
153,3,KW:Amidation,3,1339,0.022386256676511562,0.04477517828349188,5.2522932857688875
153,3,KW:Knottin,3,1369,0.02370450615008394,0.04477517828349188,5.135540948880097
154,3,LINEAGE:Scorpiopinae > Scorpiopini > Scorpiops,3,10,4.76196113645405e-09,5.71435336374486e-08,1324.6904761904761
154,3,KW:Voltage-gated potassium channel impairing toxin,3,495,0.0007090131516654174,0.004254078909992505,18.76507452574526
154,3,GO:GO:0015459||F:potassium channel regulator activity,3,582,0.0011294906636353818,0.004517962654541527,15.932930339666092
154,3,KW:Potassium channel impairing toxin,3,659,0.0016105242377253159,0.004831572713175948,14.05297256097561
155,3,LINEAGE:Scorpiopinae > Scorpiopini > Euscorpiops,2,7,1.6795707840798147e-06,1.1756995488558705e-05,1483.7733333333333
155,3,KW:Antimicrobial,3,597,0.0006779412999139805,0.002372794549698932,19.277951933124346
155,3,KW:Cleavage on pair of basic residues,3,884,0.0020849287724361842,0.004864833802351097,12.964147324748522
156,3,LINEAGE:Monotremata > Ornithorhynchidae > Ornithorhynchus,3,6,4.3122153629882866e-10,4.3122153629882866e-09,3837.4137931034484
156,3,KW:Reference proteome,3,204,2.8920362346363547e-05,0.00014460181173181773,57.17292846114256
157,3,LINEAGE:Vespidae > Eumeninae > Orancistrocerus,3,4,9.111539142835633e-10,2.0045386114238393e-08,5056.818181818182
157,3,KW:Immunity,3,96,3.1242864462842994e-05,0.00022911433939418196,54.329423264907135
157,3,KW:Innate immunity,3,87,2.327018239432907e-05,0.00022911433939418196,60.15530303030303
157,3,GO:GO:0044179||P:hemolysis in another organism,2,17,5.1184770490571515e-05,0.00025431212675680907,221.36517412935322
157,3,GO:GO:0045087||P:innate immune response,3,118,5.779821062654752e-05,0.00025431212675680907,43.92727272727273
157,3,KW:Repeat,3,154,0.0001272070978398274,0.00046642602541270046,33.443708609271525
157,3,GO:GO:0050832||P:defense response to fungus,3,170,0.00017022410584519588,0.00046811629107428867,30.23516603157322
157,3,KW:Fungicide,3,170,0.00017022410584519588,0.00046811629107428867,30.23516603157322
157,3,KW:Target cell membrane,3,405,0.0020961460465867983,0.00440041456975944,12.533808231569425
157,3,KW:Target membrane,3,405,0.0020961460465867983,0.00440041456975944,12.533808231569425
157,3,KW:Membrane,3,412,0.00220020728487972,0.00440041456975944,12.31851522560569
157,3,GO:GO:0044218||C:other organism cell membrane,3,429,0.0024661401871696703,0.004521257009811062,11.825117370892018
157,3,KW:Antimicrobial,3,597,0.0061853354327497155,0.010467490732345671,8.46778389960208
157,3,KW:Cytolysis,3,658,0.00806700137097668,0.012676716440106213,7.674947952810548
158,3,LINEAGE:Conoidea > Conidae > Californiconus,3,158,1.9351384604483906e-05,0.00021286523064932295,65.1782991202346
158,3,GO:GO:0099106||F:ion channel regulator activity,3,767,0.0019638989570045402,0.010801444263524971,13.150880533079485
158,3,KW:Amidation,3,1339,0.00922662376489938,0.03383095380463106,7.481491562329886
159,3,LINEAGE:Cimicomorpha > Reduviidae > Platymeris,3,27,2.2458627705857628e-08,1.572103939410034e-07,695.45625
160,3,LINEAGE:Nynantheae > Hormathiidae > Calliactis,3,9,5.536552311251687e-09,7.751173235752361e-08,1293.8139534883721
160,3,GO:GO:0042151||C:nematocyst,3,322,0.00033190271370013916,0.0015488793306006495,24.266603484726982
160,3,KW:Nematocyst,3,321,0.00032890536409148867,0.0015488793306006495,24.343132953049583
160,3,GO:GO:0017080||F:sodium channel regulator activity,3,419,0.0007126491575935868,0.002494272051577554,18.592016994633273
160,3,KW:Cleavage on pair of basic residues,3,884,0.005877595329451526,0.014761519184525517,8.742153472533854
160,3,KW:Voltage-gated sodium channel impairing toxin,3,908,0.00632636536479665,0.014761519184525517,8.508467172041629
161,3,LINEAGE:Faviina > Merulinidae > Orbicella,2,6,1.1249416255755453e-06,1.1249416255755452e-05,1918.7068965517242
161,3,GO:GO:0042151||C:nematocyst,3,322,0.00010148863314436292,0.00033829544381454307,37.271607702642186
161,3,KW:Nematocyst,3,321,0.00010056202457145361,0.00033829544381454307,37.389150943396224
162,3,LINEAGE:Entelegynae > Agelenidae > Eratigena,3,3,1.9551183754202103e-11,1.7596065378781893e-10,inf
162,3,KW:Amidation,3,1339,0.0060721742903438606,0.027324784306547376,8.817873182207014
163,3,LINEAGE:Conoidea > Conidae > Californiconus,3,158,1.9351384604483906e-05,0.00021286523064932295,65.1782991202346
163,3,KW:Hydroxylation,3,391,0.000281687943338352,0.001549283688360936,25.983130271790067
163,3,GO:GO:0099106||F:ion channel regulator activity,3,767,0.0019638989570045402,0.007200962842349981,13.150880533079485
164,3,LINEAGE:Conidae > Conus > Cylinder,2,152,0.0007339730388103299,0.00660575734929297,54.88444444444445
164,3,KW:Cleavage on pair of basic residues,3,884,0.0015633317071697076,0.007034992682263684,14.460403387758666
165,3,KW:Ryanodine-sensitive calcium-release channel impairing toxin,2,32,5.012532897939608e-05,0.000601503947752753,218.1450980392157
165,3,GO:GO:0005246||F:calcium channel regulator activity,2,314,0.004689858582406064,0.02496663666293814,20.92232277526395
165,3,KW:Calcium channel impairing toxin,2,364,0.006241659165734535,0.02496663666293814,18.024374390640233
166,3,LINEAGE:Scytodoidea > Sicariidae > Hexophthalma,2,2,6.552598155736247e-08,4.5868187090153733e-07,inf
166,3,KW:3D-structure,3,708,0.0008274977633912632,0.0028962421718694213,18.099181669394437
166,3,KW:Knottin,3,1369,0.005342339035057042,0.012465457748466432,9.28525171753576
167,3,"GO:GO:0140184||P:venom-mediated suppression of blood coagulation, intrinsic pathway",3,7,1.502571837934697e-09,2.103600573108576e-08,2255.5945945945946
167,3,GO:GO:0140106||P:hematophagy,3,15,1.949451500339625e-08,1.3646160502377374e-07,751.8108108108108
167,3,GO:GO:0005549||F:odorant binding,3,21,5.689879915589357e-08,2.6552772939417e-07,501.1801801801802
167,3,GO:GO:0140313||F:molecular sequestering activity,2,2,1.2588735373088597e-07,4.406057380581009e-07,inf
167,3,LINEAGE:Psychodidae > Phlebotomus > Phlebotomus,2,6,1.8865920102864872e-06,5.282457628802164e-06,1464.157894736842
167,3,KW:Blood coagulation cascade inhibiting toxin,3,173,3.493230728215946e-05,8.150871699170541e-05,52.993640699523056
167,3,KW:Hemostasis impairing toxin,3,1060,0.006544666799130588,0.013089333598261177,8.455061494796594
167,3,KW:3D-structure,2,708,0.026863693567968798,0.0470114637439454,8.243178768450873
168,3,LINEAGE:Scolopendromorpha > Scolopendridae > Ethmostigmus,3,48,1.94237859511876e-07,1.553902876095008e-06,322.46086956521737
168,3,GO:GO:0005549||F:odorant binding,2,21,1.0985103946432371e-05,4.3940415785729485e-05,488.04824561403507
169,3,GO:GO:0004382||F:GDP phosphatase activity,3,3,2.380938373091842e-10,1.9047506984734736e-09,inf
169,3,GO:GO:0045134||F:UDP phosphatase activity,3,3,2.380938373091842e-10,1.9047506984734736e-09,inf
169,3,GO:GO:0030166||P:proteoglycan biosynthetic process,3,3,2.380938373091842e-10,1.9047506984734736e-09,inf
169,3,KW:ATP-binding,3,7,8.318247978864647e-09,3.99275902985503e-08,1245.2910447761194
169,3,GO:GO:0005524||F:ATP binding,3,7,8.318247978864647e-09,3.99275902985503e-08,1245.2910447761194
169,3,GO:GO:0004050||F:apyrase activity,3,8,1.3303189365871363e-08,5.321275746348545e-08,996.223880597015
169,3,KW:Nucleotide-binding,3,16,1.325523262128064e-07,4.5446511844390767e-07,383.13547646383466
169,3,GO:GO:0030899||F:calcium-dependent ATPase activity,2,2,3.8976661443603295e-07,1.0393776384960879e-06,inf
169,3,GO:GO:0017110||F:nucleoside diphosphate phosphatase activity,2,2,3.8976661443603295e-07,1.0393776384960879e-06,inf
169,3,LINEAGE:Psychodidae > Phlebotomus > Phlebotomus,2,6,5.836981909784201e-06,1.4008756583482083e-05,817.9852941176471
169,3,KW:Platelet aggregation inhibiting toxin,3,395,0.0020350150448595547,0.004440032825148119,12.662732257081938
169,3,GO:GO:0005509||F:calcium ion binding,3,497,0.003879132382944073,0.007758264765888146,10.038914738050638
169,3,KW:Reference proteome,2,204,0.007435794264614717,0.01372762018082717,16.168899242865464
169,3,KW:Calcium,3,710,0.010305453045194273,0.017666490934618754,7.00097109924212
169,3,KW:Metal-binding,3,1030,0.027350744643942524,0.04102611696591379,4.805606824688631
169,3,KW:Hydrolase,3,1013,0.026212791418205237,0.04102611696591379,4.887246933648589
169,3,KW:Hemostasis impairing toxin,3,1060,0.029422641213898943,0.041537846419622035,4.667942218896059
170,3,LINEAGE:Ixodidae > Ixodinae > Ixodes,3,18,1.293483322510842e-08,1.1641349902597578e-07,855.9692307692308
170,3,KW:Reference proteome,3,204,2.1392040941774074e-05,9.626418423798333e-05,63.77152698048221
170,3,KW:Glycoprotein,3,684,0.0007491876994693227,0.0022475630984079686,18.741104710267706
171,3,GO:GO:0008061||F:chitin binding,3,3,1.765913371346857e-11,7.063653485387428e-11,inf
171,3,KW:Chitin-binding,3,3,1.765913371346857e-11,7.063653485387428e-11,inf
172,3,GO:GO:0019229||P:regulation of vasoconstriction,3,6,2.155496499120228e-09,1.7243971992961824e-08,2181.627450980392
172,3,LINEAGE:Lamprophiidae > Atractaspidinae > Atractaspis,3,6,2.155496499120228e-09,1.7243971992961824e-08,2181.627450980392
172,3,KW:Vasoconstrictor,3,11,1.7752317396573233e-08,9.467902611505725e-08,818.0735294117648
172,3,GO:GO:0042310||P:vasoconstriction,2,9,8.296269356703549e-06,3.3185077426814195e-05,611.3131868131868
172,3,KW:Cardiotoxin,3,139,4.509738032184108e-05,0.00014431161702989148,48.06660899653979
172,3,KW:Vasoactive,3,150,5.655069943894093e-05,0.00015080186517050915,44.46538615446178
172,3,KW:G-protein coupled receptor impairing toxin,3,311,0.00048198847471208586,0.0011016879421990534,21.191367456073337
173,3,LINEAGE:Anura > Bombinatoridae > Bombina,3,21,1.4260360175679935e-07,2.5668648316223883e-06,363.55555555555554
173,3,KW:Amphibian defense peptide,3,65,4.613158305522308e-06,4.151842474970077e-05,105.5066413662239
173,3,GO:GO:0050832||P:defense response to fungus,3,170,8.195321307112847e-05,0.00036878945882007813,39.13314547375837
173,3,KW:Fungicide,3,170,8.195321307112847e-05,0.00036878945882007813,39.13314547375837
173,3,GO:GO:0042742||P:defense response to bacterium,3,461,0.0014961602679291592,0.005386176964544973,14.231697919342409
173,3,KW:Antibiotic,3,500,0.0018846510454290082,0.005653953136287025,13.110308912297313
173,3,KW:Antimicrobial,3,597,0.003106850621012774,0.007989044454032848,10.959794018617549
173,3,KW:Cytolysis,3,658,0.004076309589402575,0.009171696576155793,9.933632689717108
173,3,GO:GO:0031640||P:killing of cells of another organism,3,716,0.005151464074687722,0.010302928149375444,9.120782113686989
173,3,KW:Cleavage on pair of basic residues,3,884,0.009165460078043038,0.016497828140477466,7.370301128396875
173,3,KW:Hemolysis,2,455,0.020736762457778977,0.03393288402182014,9.408473425029717
173,3,KW:Amidation,3,1339,0.027353935331471083,0.041030902997206624,4.840172595984502
174,3,LINEAGE:Astrocoeniina > Acroporidae > Montipora,2,2,8.521605483322074e-08,9.37376603165428e-07,inf
174,3,GO:GO:0042151||C:nematocyst,3,322,0.0001226593213394939,0.00044975084491147765,34.786206896551725
174,3,KW:Nematocyst,3,321,0.00012154104879803909,0.00044975084491147765,34.895911949685534
174,3,KW:Cleavage on pair of basic residues,3,884,0.0022799657848017285,0.006269905908204753,12.531895573212259
175,3,LINEAGE:Anura > Bombinatoridae > Bombina,3,21,1.1977103214747575e-07,1.7965654822121362e-06,386.28819444444446
175,3,KW:Amphibian defense peptide,3,65,3.877979006376788e-06,2.908484254782591e-05,112.1038306451613
175,3,GO:GO:0005179||F:hormone activity,3,112,1.9930175077264854e-05,9.330770257268245e-05,63.73853211009175
175,3,GO:GO:0042311||P:vasodilation,3,129,3.0394627627324502e-05,9.330770257268245e-05,55.13045634920635
175,3,KW:Vasodilator,3,130,3.1102567524227484e-05,9.330770257268245e-05,54.69586614173228
175,3,KW:Vasoactive,3,150,4.7619907623843486e-05,0.00011034116951015478,47.24574829931973
175,3,KW:Repeat,3,154,5.149254577140556e-05,0.00011034116951015478,45.99254966887417
175,3,KW:G-protein coupled receptor impairing toxin,3,311,0.0004071821811806709,0.0007634665897137579,22.51643668831169
175,3,GO:GO:0006952||P:defense response,3,500,0.0015981477105431873,0.002663579517571979,13.930080482897385
176,3,LINEAGE:Conoidea > Conidae > Conus,3,151,6.986843285637483e-06,5.589474628509986e-05,93.87246621621621
176,3,KW:Cleavage on pair of basic residues,3,884,0.001266278037544916,0.005065112150179664,15.66572077185017
177,3,GO:GO:0005179||F:hormone activity,3,112,6.908792467789623e-06,4.320507687367574e-05,92.72310258548791
177,3,GO:GO:0042311||P:vasodilation,3,129,1.0554353513111629e-05,4.320507687367574e-05,80.2005772005772
177,3,KW:Vasodilator,3,130,1.0801269218418934e-05,4.320507687367574e-05,79.56836077308519
177,3,KW:Vasoactive,3,150,1.657072913764417e-05,4.971218741293252e-05,68.73036487322202
177,3,GO:GO:0008217||P:regulation of blood pressure,3,178,2.7606266926927667e-05,6.625504062462639e-05,57.71896103896104
177,3,KW:Hypotensive agent,3,201,3.9624422527882655e-05,7.924884505576531e-05,51.00367309458218
177,3,LINEAGE:Elapidae > Hydrophiinae > Oxyuranus,2,69,0.00023530665998898866,0.0004033828456954091,97.64442493415277
178,3,LINEAGE:Scolopendromorpha > Scolopendridae > Scolopendra,2,137,0.00040766729270484816,0.002853671048933937,74.85589225589226
179,2,KW:Blood coagulation cascade inhibiting toxin,2,173,0.0018015872824091346,0.01711507918288678,34.19790704832256
179,2,GO:GO:0004623||F:phospholipase A2 activity,2,123,0.0009189085404537164,0.01711507918288678,48.35102218355807
179,2,LINEAGE:Elapidae > Elapinae > Naja,2,258,0.003937956568767552,0.0249403916021945,22.825657894736842
179,2,GO:GO:0005509||F:calcium ion binding,2,497,0.013871643292374716,0.04392687042585327,11.779372674109517
179,2,GO:GO:0006644||P:phospholipid metabolic process,2,490,0.013504520119503254,0.04392687042585327,11.94909404659189
179,2,GO:GO:0050482||P:arachidonate secretion,2,492,0.013608970306319966,0.04392687042585327,11.900107411385607
180,2,LINEAGE:Dionycha > Thomisidae > Heriaeus,2,3,1.6992248272668474e-07,2.039069792720217e-06,8903.36
180,2,GO:GO:0017080||F:sodium channel regulator activity,2,419,0.004661295981111643,0.027967775886669856,21.27117505995204
181,2,LINEAGE:Conoidea > Conidae > Californiconus,2,158,0.0004966146940915655,0.003972917552732524,67.85164835164835
182,2,LINEAGE:Elapidae > Hydrophiinae > Acanthophis,2,13,7.474031540864551e-06,8.968837849037462e-05,613.0798898071625
182,2,GO:GO:0004623||F:phospholipase A2 activity,2,123,0.0007035000630036124,0.004221000378021675,55.679439018282
182,2,GO:GO:0005509||F:calcium ion binding,2,497,0.010737762050345823,0.02577062892082997,13.56473829201102
182,2,GO:GO:0006644||P:phospholipid metabolic process,2,490,0.010451439199992887,0.02577062892082997,13.760183805265772
182,2,GO:GO:0050482||P:arachidonate secretion,2,492,0.010532891678939064,0.02577062892082997,13.703772418058133
182,2,GO:GO:0016042||P:lipid catabolic process,2,774,0.024688652999735786,0.04937730599947157,8.6758517820694
184,2,KW:Magnesium,2,240,0.003420556987136051,0.012998116551116995,24.55594869526758
184,2,KW:Lyase,2,220,0.002886167515776575,0.012998116551116995,26.813616610333174
184,2,KW:Dermonecrotic toxin,2,218,0.0028350956751499903,0.012998116551116995,27.062378167641327
184,2,GO:GO:0016829||F:lyase activity,2,220,0.002886167515776575,0.012998116551116995,26.813616610333174
184,2,LINEAGE:Scytodoidea > Sicariidae > Loxosceles,2,186,0.0020772339388698035,0.012998116551116995,31.778032036613272
184,2,KW:Hemolysis,2,455,0.011734510206193684,0.03715928231961333,12.876379690949227
184,2,KW:Lipid degradation,2,680,0.024935407865405143,0.04737125246630653,8.585778605806551
184,2,GO:GO:0046872||F:metal ion binding,2,604,0.02000768218106112,0.04737125246630653,9.676342017835285
184,2,KW:Cytolysis,2,658,0.023462331948102093,0.04737125246630653,8.875481386392812
184,2,GO:GO:0031640||P:killing of cells of another organism,2,716,0.027425461954177464,0.04737125246630653,8.150228512457614
184,2,KW:Lipid metabolism,2,681,0.025003250445849598,0.04737125246630653,8.573056352220759
185,2,LINEAGE:Conoidea > Conidae > Californiconus,2,158,0.00026845336307318213,0.001879173541512275,94.99743589743589
186,2,LINEAGE:Cimicomorpha > Reduviidae > Platymeris,2,27,2.1330249932813002e-05,0.00025596299919375604,342.36
186,2,GO:GO:0005246||F:calcium channel regulator activity,2,314,0.002856045426934703,0.011424181707738812,27.361932938856015
186,2,KW:Voltage-gated calcium channel impairing toxin,2,260,0.001973344108156369,0.011424181707738812,33.10494931425164
186,2,KW:Calcium channel impairing toxin,2,364,0.0038100648992887695,0.01143019469786631,23.572035699107523
187,2,LINEAGE:Formicidae > Pseudomyrmecinae > Pseudomyrmex,2,7,2.2362516914136085e-07,1.118125845706804e-06,4452.12
188,2,KW:Acetylcholine receptor inhibiting toxin,2,509,0.006790134599716524,0.02750061010136001,17.481025641025642
188,2,GO:GO:0030550||F:acetylcholine receptor inhibitor activity,2,536,0.007500166391280002,0.02750061010136001,16.59310861423221
188,2,GO:GO:0035792||C:host cell postsynaptic membrane,2,311,0.0026075369964579484,0.02750061010136001,28.733721682847897
188,2,KW:Postsynaptic neurotoxin,2,650,0.010848033759537098,0.02983209283872702,13.659876543209876
189,2,LINEAGE:Conidae > Conus > Lithoconus,2,22,1.4048788012241692e-05,0.00018263424415914197,427.96923076923076
189,2,GO:GO:0035792||C:host cell postsynaptic membrane,2,311,0.0028029495703949673,0.018219172207567285,27.628329599203386
189,2,KW:Acetylcholine receptor inhibiting toxin,2,509,0.007290458697559155,0.02616746610590037,16.80852677894098
189,2,GO:GO:0030550||F:acetylcholine receptor inhibitor activity,2,536,0.008051528032584729,0.02616746610590037,15.954768078363584
189,2,KW:Postsynaptic neurotoxin,2,650,0.011637710393983846,0.030258047024357998,13.1343779677113
189,2,GO:GO:0099106||F:ion channel regulator activity,2,767,0.015918215080439196,0.03448946600761826,11.113826043237808
190,2,LINEAGE:Neoanguimorpha > Helodermatidae > Heloderma,2,19,6.362258097651505e-06,6.998483907416655e-05,654.5941176470589
190,2,GO:GO:0005179||F:hormone activity,2,112,0.00022871291507465036,0.001257921032910577,101.08
190,2,KW:Hypotensive agent,2,201,0.0007317314711571331,0.002012261545682116,55.8286432160804
190,2,GO:GO:0008217||P:regulation of blood pressure,2,178,0.0005750605663507979,0.002012261545682116,63.1375
190,2,KW:G-protein coupled receptor impairing toxin,2,311,0.0017319584804021014,0.003810308656884623,35.91877022653722
190,2,KW:Glycoprotein,2,684,0.00802729315084732,0.014716704109886755,16.219354838709677
191,2,GO:GO:0046931||P:pore complex assembly,2,36,9.536875593678344e-05,0.000619874325650307,155.80112044817926
191,2,GO:GO:0006812||P:monoatomic cation transport,2,36,9.536875593678344e-05,0.000619874325650307,155.80112044817926
191,2,GO:GO:0015267||F:channel activity,2,36,9.536875593678344e-05,0.000619874325650307,155.80112044817926
191,2,GO:GO:0051715||P:cytolysis in another organism,2,41,0.00012397486513006142,0.000619874325650307,135.82051282051282
191,2,GO:GO:0046930||C:pore complex,2,46,0.00015628396964147037,0.0006251358785658815,120.38095238095238
191,2,KW:Transport,2,89,0.0005849604182334157,0.0016713154806669022,60.858784893267654
191,2,KW:Ion transport,2,89,0.0005849604182334157,0.0016713154806669022,60.858784893267654
191,2,KW:Transmembrane,2,129,0.0012209417502065238,0.003052354375516309,41.67566554180728
